1.22	0.14842327267546937	78.309
1.23	0.14843659475300336	78.935
1.24	0.14844991791848247	79.578
1.25	0.14846324217199613	80.221
1.26	0.148476567513634	80.851
1.27	0.14848989394348525	81.480
1.28	0.14850322146163944	82.119
1.29	0.14851655006818607	82.789
1.3	0.14852987976321458	83.413
1.31	0.14854321054681432	84.055
1.32	0.14855654241907487	84.681
1.33	0.1485698753800855	85.312
1.34	0.14858320942993586	85.915
1.35	0.14859654456871527	86.542
1.36	0.1486098807965132	87.169
1.37	0.14862321811341903	87.805
1.38	0.14863655651952234	88.413
1.39	0.14864989601491252	89.049
1.4	0.14866323659967895	89.661
1.41	0.1486765782739111	90.290
1.42	0.14868992103769837	90.898
1.43	0.14870326489113025	91.523
1.44	0.14871660983429616	92.169
1.45	0.14872995586728563	92.773
1.46	0.1487433029901879	93.450
1.47	0.14875665120309256	94.095
1.48	0.148770000506089	94.838
1.49	0.14878335089926661	95.632
1.5	0.1487967023827149	96.351
1.51	0.1488100549565233	97.088
1.52	0.14882340862078108	97.819
1.53	0.14883676337557786	98.516
1.54	0.14885011922100302	99.391
1.55	0.14886347615714593	100.226
1.56	0.14887683418409606	100.998
1.57	0.14889019330194284	101.632
1.58	0.14890355351077564	102.253
1.59	0.14891691481068395	102.883
1.6	0.1489302772017572	103.526
1.61	0.1489436406840848	104.181
1.62	0.14895700525775613	104.834
1.63	0.1489703709228606	105.465
1.64	0.1489837376794878	106.093
